year,code,title,genre,directors,actors,story,,,,,,,,,,,,,,,,,,,,
2010,52744,마법사의 제자,액션, 모험, 코미디, 드라마, 판타지,존 터틀타웁,니콜라스 케이지,현대 과학이 집결된 최첨단의 도시 맨하탄. 이 화려한 도시의 한쪽에는 한때는 누군가의 상상이었으며, 이제는 사람들의 손가락질을 받는 어느덧 환상 속의 신화가 되어버린 위대한 마법사 ‘발타자 블레이크(니콜라스 케이지 분)’가 살고 있다. 물론 그의 본업은 사악한 어둠의 마법사 ‘맥심 호르바스(알프레드 몰리나 분)’로부터 도시를 지키는 것. 전세계 어둠의 세력을 모으는 맥심을 물리치기 위해 발타자 역시 평범해 보이지만 엄청난 마법의 잠재력을 지닌 데이브(제이 바루첼 분)를 과감히 제자로 거둔다. 자신의 의지와는 상관없이 인류의 운명을 책임지는 임무를 맡게 된 데이브. 그러나 목숨이 왔다갔다하는 마법 훈련만으로도 모자랐는지 스승인 발타자는 사상 최악 어둠의 마법사 맥심과 지상 최대의 마법 전쟁을 시작한다. 다소 엉뚱하지만 분명 위대한 마법사 발타자와 더 없이 사악한 어둠의 마법사 맥심. 그들의 불꽃튀는 대결 속에서 마법사의 제자로 다시 태어난 데이브는 도시와 인류를 구원할 수 있을 것인가? 아니! 도시와 인류보다 자신의 목숨을 구할 수 있을 것인가?!,,,,,,,,,,,,,,,
2010,76420,마법천자문 - 대마왕의 부활을 막아라,애니메이션,윤영기,정선혜, 박신희, 은정,勇[용] 강력한 한자마법으로 마법천자문 조각을 내놓으라며 선전포고를 하는 혼세마왕! 손오공은 용기를 내 한자 마법을 배우기로 결심한다! 忍[인] 보리선원에 입단한 손오공은 놀고 싶은 것을 참아내며 한자마법을 익힌다. 學[학] 삼장에게 늘 뒤지기만 하던 손오공은 부두목이 위기에 처해있다는 것을 알고 한자마법에 매진하며 일취월장한다! 그러던 어느날, 친구 돈돈마저 혼세마왕에게 잡혀가고…  信[신] 삼장과 손오공은 힘을 합치고! 자신이 버려졌다고 믿었던 돈돈은 두 친구의 의리를 보고 다시 서로를 믿기 시작한다! 友[우] 돈돈을 구했지만, 모든 천자문을 거의 다 모은 혼세마왕의 힘은 더욱 강해지고 손오공은 친구들과 힘을 합쳐 최후의 결전을 펼치게 되는데…. 과연 손오공은 한자마법을 모두 깨우치고 5가지 주요 한자를 모아 혼세마왕을 물리칠 수 있을까?,,,,,,,,,,,,,,,,
2010,73096,마음이 2,가족, 코미디, 모험,이정철,달이, 성동일, 김정태,고3이면서 공부는 뒷전, 벌써 세 번째 고등학교를 옮긴 동욱(송중기). 돌아가신 아버지의 선물인 마음이가 언제나 말없이 옆에 있어준 유일한 친구다. 마음이가 엄마가 되면서 동욱은 마음이의 삼남매 ‘먹뽀’ ‘도도’ ‘장군이’를 돌보느라 분주해진다. 특히 몸집도 가장 작고 몸도 약해 일부러 장군이라고 이름 붙인 막내는 마음이와 동욱의 가장 큰 걱정거리. 이런 동욱이 못마땅하고 걱정스러운 엄마는 고민 끝에 동욱이와 마음이를 떼어놓기로 한다. 동욱과 작별인사도 하지 못한 마음이와 새끼들은 삼촌 봉구(권해효)의 집으로 보내지고, 때마침 TV 뉴스를 떠들썩하게 하는 대규모 다이아몬드 도난 사건이 발생한다. 경찰의 눈을 피해 은신 중이던 도둑형제 ‘필브라더스’(성동일&amp;김정태)는 다이아몬드를 동물 박제 안에 숨겨 해외로 빼돌리기로 한다. 미리 눈여겨 봐뒀던 마음이와 새끼들을 찾아온 필브라더스는 사람들의 눈을 피해 마음이 앞에서 막내 장군이를 훔쳐 유유히 달아난다. 눈앞에서 새끼를 빼앗긴 마음이는 총알 같은 속도로 필브라더스의 트럭 뒤를 쫓는다. 동욱은 마음이와 새끼들을 찾아 삼촌네 집으로 향하지만 정작 마음이와 장군이는 행방불명 상태다. 필사적으로 마음이를 찾아 헤매는 동욱. 그 사이 마음이는 필브라더스가 은신 중인 폐교를 찾아낸다. 순식간에 장군이를 빼낸 마음이는 다이아몬드를 삼킨 채 탈출에 성공하고, 사람보다 영리한 개 마음이와 필브라더스의 쫓고 쫓기는 추격전이 시작되는데…,,,,,,,,,,,,,
2010,77909,마주보며 웃어,드라마,,주다영, 이혜은,,,,,,,,,,,,,,,,,,,,
2010,47629,마지막 사랑, 첫사랑,,토마 히사시,진백림, 동길,,,,,,,,,,,,,,,,,,,
2010,78472,맛있는 인생,드라마, 멜로/로맨스,조성규,류승수, 이솜,만드는 영화마다 망하는 충무로의 전설적인 제작자 조대표(류승수). 10월의 마지막 금요일, 거래처 전화들에 시달리다 무작정 바다가 보고 싶어 강릉으로 향한다. 홀로 바닷가 주변을 어슬렁거리다 낯이 익은 젊은 여자, 민아(이솜)를 만난다. 그런데 이게 웬일인가! 조대표가 제작한 영화의 팬이라며 조대표를 먼저 알아보는 민아. 조대표는 시나리오 작업차 강릉에 왔다고 말하며 민아에게 가이드를 부탁한다.   20년 전 원나잇 로맨스, 미스터리로 돌아오다! 강릉일대의 맛집들과 오래 전 기억 속의 옛 동네를 둘러보고, 민아가 아는 동네 사람들과 어울리며 조대표는 20년 전 강릉에서의 기억을 떠올린다. 조대표는 당시 피서지 로맨스로 작업을 걸었던 그녀가 민아의 엄마라는 것을 알게 되자, 민아가 자신의 딸일지도 모른다는 불안감에 사로잡힌다. 한편, 서울에서는 느끼지 못했던 편안함과 여유, 우연한 만남이 가져오는 묘한 떨림에 들뜨게 되는 조대표. 어느덧 헤어질 시간이 다가오고 조대표는 조심스레 20년 전 진실을 말하려 하지만, 그 순간 민아에게 충격적인 고백을 듣게 된다. 조대표는 민아에게 속 사정을 밝히게 될까? 소개글. 영화사 ‘스폰지’의 제작자가 영화를 만들었다. 당연히, 자전적인 체험담인 동시에 영화 만들기를 둘러싼 번뇌와 판타지가 번뜩인다. 첫 제목으로 ‘사십만세’를 써놓았지만 만류에 의해 바꾸었다. 동해에서 벌어지는 맛기행이자 영화기행인 이 작품은 영화를 둘러싼 모든 일이 맛있다고 능청을 떤다.,,,,,,,,,
2010,46323,맨 온 와이어,다큐멘터리,제임스 마쉬,필리페 페팃,1968년 세계 최고 높이의 건물이 될 뉴욕 쌍둥이 빌딩 건설소식을 접한 필리페 페티는 두 빌딩사이를 횡단하겠다는 프로젝트를 계획, 자신과 운명을 함께할 친구들에게 도움을 요청한다. 완공을 앞두고 본격적인 계획에 착수한 페티와 친구들은 건설 현장에 잠입, 퍼포먼스가 이뤄질 건물의 구조를 완벽하게 파악하고 모형을 제작하는 등 6년간의 시간을 마무리 한다. 그리고 1976년 8월 7일, 페티와 친구들은 아무도 정복하지 못했던 세상의 꼭대기에서 꿈을 위한 도전을 시작한다. 지상 411.5m 세계무역센터 두타워 사이, 한줄의 와이어는 지상에거 가장 완벽한 무대가 되어 세기의 황홀한 퍼포먼스를 시작한다.,,,,,,,,,,,,,,,,
2010,51083,맨발의 꿈,드라마,김태균,박희순, 고창석,한때 촉망 받는 축구선수였지만 지금은 사기꾼 소리를 듣는 전직스타. 이제 원광(박희순)이 인생역전의 마지막 승부수를 던질 곳은 내전의 상처로 물든 동티모르뿐이다. 하지만 이곳에서 커피장사로 대박을 꿈꾸던 그는 다시 사기를 당하고. 대사관 직원 인기(고창석)는 전직스타에게 귀국을 권한다. 공항으로 향하는 길, 그러나 그에겐 마지막 찬스가 찾아온다. 거친 땅에서 맨발로 공을 차는 아이들을 목격한 것! “아이들에게 축구화를 팔자!” 이 귀여운 독점사업(?)의 성공을 확신한 원광은 축구용품점을 차리고 짝퉁 축구화 살 돈도 없는 아이들과 하루 1달러씩 2개월 동안의 할부 계약을 맺는다. 그러나 그들의 계약은 세상에서 가장 지키기 힘든 약속이 되고 만다. 축구팀의 일원이 되고 싶었던 아이들은 열심히 돈을 벌지만, 하루 1달러는 너무 큰 돈이었던 것. 1달러 대신, 닭 한 마리가 오가던 끝에 결국 아이들의 원망만 가득한 축구화는 반납되고 원광은 가게를 접기로 결심한다. 하지만 무슨 미련이 남아있었던 걸까? 축구는 그만두고 싶었던 원광이 아이들 때문에, 이번만큼은 끝을 보고 싶어졌다.  정말 말도 안 되는 축구팀을 결성하기로 한 것! 내전 때문에 생긴 어른들의 상처를 이어 받은 소년들은 서로 패스조차 하지 않았다. 키 작은 소년의 여동생은 오빠도 축구팀에 넣어 달라며 원광에게 로비(?)를 한다. 그러나 누가 그래? 꿈도 꾸지 말라고! 돈 없으면 축구도 하지 말라고! 운동장에 서면 미국 애들이나 일본 애들이나 다 똑같단 말이다! 그리고, 이제 세상의 끝에서 믿지 못할 그들의 시합이 시작되는데...,,,,,,,,,,,,,,
2010,71452,맬리스 인 원더랜드,드라마, 판타지, 멜로/로맨스, 스릴러,사이몬 펠로우스,매기 그레이스, 대니 다이어,19살 앨리스는 누군가에게 쫓기며 정신없이 뛰어다니다가 도로에서 택시에 치인다. 그 후로 기억을 잃어버리고 택시 기사와 함께 색다른 여정을 시작한다. 하지만 앨리스는 택시 기사를 비롯해 조폭 두목과 연계된 사람들을 만나면서 어둠의 세계에 발을 들이게 되고, 앨리스가 재벌가의 딸이라는 걸 알게 된 조폭들은 앨리스의 몸값을 받아내려 하는데...,,,,,,,,,,,,,,,
2010,70999,먹고 기도하고 사랑하라,드라마, 멜로/로맨스,라이언 머피,줄리아 로버츠,안정적인 직장, 번듯한 남편, 맨해튼의 아파트까지 모든 것이 완벽해 보이지만 언젠가부터 이게 정말 자신이 원했던 삶인지 의문이 생긴 서른 한 살의 저널리스트 리즈. 결국 진짜 자신을 되찾고 싶어진 그녀는 용기를 내어 정해진 인생에서 과감하게 벗어나 보기로 결심한다. 일, 가족, 사랑 모든 것을 뒤로 한 채 무작정 일년 간의 긴 여행을 떠난 리즈. 이탈리아에서 신나게 먹고 인도에서 뜨겁게 기도하고 발리에서 자유롭게 사랑하는 동안 진정한 행복을 느끼고 있는 자신을 발견하게 되는데… 이제 인생도 사랑도 다시 시작할 수 있을까?,,,,,,,,,,,,,,,
2010,77184,메트로폴리탄 오페라 공연실황  - 카르멘,공연실황,게리 핼보슨,호베르토 아라냐, 르니 플레밍, 엘리나 가랑차,스페인을 배경으로 졍열의 집시 여인 카르멘과 그녀를 사랑하는 청년 돈 호세와의 비극적인 사랑을 노래한 오페라의 뉴욕메트로 폴리탄 공연 실황.,,,,,,,,,,,,,,,,,,
2010,73283,메트로폴리탄 오페라 공연실황 - 투란도트,공연실황,,마르첼로 조르다니, 마리아 굴레기나, 마리나 포플라브스카야,,,,,,,,,,,,,,,,,,,
2010,50862,멘탈,다큐멘터리, 드라마,소다 카즈히로,,정신 바짝 차리고 살지 않으면 안되는 도태된다는 위기감이 팽배한 현대 사회. 그 강박관념을 견디다 못해 가끔은 정신을 풀어버리고 싶은 순간들이 생긴다. 그러나 살아가기 위해서는 자신의 속내를 쉽게 드러낼 수 없는 경우가 대부분이다. 좀 더 잘 살기 위해, 좀 더 인정 받기 위해 완벽에 가까운 모습을 보여야 하는 현대인들.  &amp;lt멘탈&amp;gt은 그들을 돕는 사람들에 관한 영화다. 단단한 굴레에 둘러 쌓여 사는 사람들. 그 굴레라는 마음의 상처를 안고 살아가는 사람들에게 위안과 치유를 주는 코랄 오카야마 병원. 우울증과 마음의 병을 앓는 사람들의 이야기에 공감하며 심리치료를 하는 의사 야마코토 마사토모. 생활 속에서 반복 되기에 그냥 지나치기 쉽지만, 우리 마음에 상처를 주는 흔한 일들. 그작은 상처까지 보듬어주는 이 영화는 아픈 마음을 치료해주는 본격 심리치유 영화이다.  [멘탈]은 환자와 의사, 직원, 자원 봉사자, 간병인이 한데 뒤섞인 일본의 한 외래환자 정신병원의 복잡다단한 일상을 관찰한다. 영화는 자살충동, 가난, 수치심, 지나친 염려, 사회에 대한 공포와 맞서 싸우는 이들의 삶을 가감 없이 포착해낸다.(MENTAL observes the complex world of an outpatient mental health clinic in 日, interwoven with patients, doctors, staff, volunteers, and home-helpers. The film captures the candid lives of people coping with suicidal tendencies, poverty, a sense of shame, apprehension, and fear of society.),
2010,75216,명탐정 코난: 천공의 난파선,애니메이션, 모험, 가족,야마모토 야스이치로,타카야마 미나미, 야마자키 와카나, 야마구치 캇페이,명쾌한 추리와 시원한 액션으로 사건을 해결했던 코난. 이번에는 세계 최대 비행선에서 벌어지는 사건에 휘말리게 된다. 살인 박테리아로 위협하는 테러리스트 조직 ‘붉은 샴고양이’. 보석을 훔치며 코난과 두뇌대결을 펼치는 ‘괴도키드’. ‘붉은 샴고양이’가 진짜 노리는 것은? ‘괴도키드’가 훔치는 것은 보석? 아니면 미란이의 마음? 스릴 넘치는 액션과 반전이 거듭되는 운명의 삼각대결!,,,,,,,,,,,,,,,,
2010,79333,몽땅 내 사랑,,전진수, 강영선, 황교진,김갑수, 박미선, 손가인,욕심꾸러기 팥쥐 가족의 고군분투 생존기를 그린 드라마,,,,,,,,,,,,,,,,
2010,51161,무법자,범죄, 스릴러, 미스터리,김철한,감우성, 장신영, 김민주,아무 이유 없이 잔인하게 죽어 간 시체들을 마주하고 분노하는 강력반 형사 오정수. 사건 수사 중 만난 피해자 지현과 결혼하지만 두 사람은 참혹한 기억을 극복하지 못한다. 동료형사 소영은 묻지마 살인 사건 현장에서 참혹하게 죽은 아내와 딸을 안고 오열하는 정수를 발견 하는데… 경찰도 법도 심판하지 못한 범인들을 향한 그의 복수가 시작된다!,,,,,,,,,,,,,,,,
